Zeit;Kanal A
(ms);(V)

-3,39493673;0,70973796
-3,39483273;0,70973796
-3,39472873;0,70973796
-3,39462473;0,70973796
-3,39452073;0,70973796
-3,39441673;0,70973796
-3,39431273;0,70973796
-3,39420873;0,70973796
-3,39410473;0,66252458
-3,39400073;0,70973796
-3,39389673;0,70973796
-3,39379273;0,66252458
-3,39368873;0,66252458
-3,39358473;0,70973796
-3,39348073;0,70973796
-3,39337673;0,66252458
-3,39327273;0,70973796
-3,39316873;0,70973796
-3,39306473;0,70973796
-3,39296073;0,70973796
-3,39285673;0,70973796
-3,39275273;0,70973796
-3,39264873;0,70973796
-3,39254473;0,70973796
-3,39244073;0,66252458
-3,39233673;0,66252458
-3,39223273;0,70973796
-3,39212873;0,61515749
-3,39202473;0,61515749
-3,39192073;0,66252458
-3,39181673;0,70973796
-3,39171273;0,66252458
-3,39160873;0,70973796
-3,39150473;0,66252458
-3,39140073;0,70973796
-3,39129673;0,66252458
-3,39119273;0,70973796
-3,39108873;0,66252458
-3,39098473;0,70973796
-3,39088073;0,70973796
-3,39077673;0,70973796
-3,39067273;0,70973796
-3,39056873;0,70973796
-3,39046473;0,70973796
-3,39036073;0,70973796
-3,39025673;0,70973796
-3,39015273;0,66252458
-3,39004873;0,70973796
-3,38994473;0,66252458
-3,38984073;0,70973796
-3,38973673;0,70973796
-3,38963273;0,70973796
-3,38952873;0,66252458
-3,38942473;0,70973796
-3,38932073;0,70973796
-3,38921673;0,66252458
-3,38911273;0,66252458
-3,38900873;0,66252458
-3,38890473;0,70973796
-3,38880073;0,70973796
-3,38869673;0,70973796
-3,38859273;0,70973796
-3,38848873;0,70973796
-3,38838473;0,70973796
-3,38828073;0,70973796
-3,38817673;0,66252458
-3,38807273;0,70973796
-3,38796873;0,66252458
-3,38786473;0,66252458
-3,38776073;0,61515749
-3,38765673;0,70973796
-3,38755273;0,66252458
-3,38744873;0,70973796
-3,38734473;0,70973796
-3,38724073;0,66252458
-3,38713673;0,66252458
-3,38703273;0,70973796
-3,38692873;0,70973796
-3,38682473;0,70973796
-3,38672073;0,70973796
-3,38661673;0,70973796
-3,38651273;0,70973796
-3,38640873;0,66252458
-3,38630473;0,70973796
-3,38620073;0,66252458
-3,38609673;0,66252458
-3,38599273;0,66252458
-3,38588873;0,66252458
-3,38578473;0,70973796
-3,38568073;0,70973796
-3,38557673;0,66252458
-3,38547273;0,70973796
-3,38536873;0,70973796
-3,38526473;0,66252458
-3,38516073;0,70973796
-3,38505673;0,70973796
-3,38495273;0,70973796
-3,38484873;0,70973796
-3,38474473;0,70973796
-3,38464073;0,70973796
-3,38453673;0,70973796
-3,38443273;0,66252458
-3,38432873;0,70973796
-3,38422473;0,70973796
-3,38412073;0,70973796
-3,38401673;0,66252458
-3,38391273;0,70973796
-3,38380873;0,70973796
-3,38370473;0,70973796
-3,38360073;0,66252458
-3,38349673;0,66252458
-3,38339273;0,70973796
-3,38328873;0,70973796
-3,38318473;0,70973796
-3,38308073;0,70973796
-3,38297673;0,66252458
-3,38287273;0,70973796
-3,38276873;0,66252458
-3,38266473;0,70973796
-3,38256073;0,70973796
-3,38245673;0,66252458
-3,38235273;0,70973796
-3,38224873;0,70973796
-3,38214473;0,70973796
-3,38204073;0,70973796
-3,38193673;0,70973796
-3,38183273;0,70973796
-3,38172873;0,66252458
-3,38162473;0,70973796
-3,38152073;0,70973796
-3,38141673;0,66252458
-3,38131273;0,70973796
-3,38120873;0,70973796
-3,38110473;0,70973796
-3,38100073;0,70973796
-3,38089673;0,70973796
-3,38079273;0,70973796
-3,38068873;0,70973796
-3,38058473;0,70973796
-3,38048073;0,70973796
-3,38037673;0,66252458
-3,38027273;0,66252458
-3,38016873;0,70973796
-3,38006473;0,66252458
-3,37996073;0,66252458
-3,37985673;0,66252458
-3,37975273;0,70973796
-3,37964873;0,70973796
-3,37954473;0,70973796
-3,37944073;0,70973796
-3,37933673;0,70973796
-3,37923273;0,66252458
-3,37912873;0,75710505
-3,37902473;0,66252458
-3,37892073;0,70973796
-3,37881673;0,66252458
-3,37871273;0,70973796
-3,37860873;0,70973796
-3,37850473;0,70973796
-3,37840073;0,70973796
-3,37829673;0,70973796
-3,37819273;0,66252458
-3,37808873;0,70973796
-3,37798473;0,66252458
-3,37788073;0,70973796
-3,37777673;0,70973796
-3,37767273;0,66252458
-3,37756873;0,66252458
-3,37746473;0,66252458
-3,37736073;0,70973796
-3,37725673;0,70973796
-3,37715273;0,61515749
-3,37704873;0,61515749
-3,37694473;0,70973796
-3,37684073;0,70973796
-3,37673673;0,70973796
-3,37663273;0,70973796
-3,37652873;0,70973796
-3,37642473;0,70973796
-3,37632073;0,70973796
-3,37621673;0,70973796
-3,37611273;0,66252458
-3,37600873;0,70973796
-3,37590473;0,70973796
-3,37580073;0,66252458
-3,37569673;0,66252458
-3,37559273;0,70973796
-3,37548873;0,70973796
-3,37538473;0,70973796
-3,37528073;0,66252458
-3,37517673;0,70973796
-3,37507273;0,66252458
-3,37496873;0,70973796
-3,37486473;0,70973796
-3,37476073;0,66252458
-3,37465673;0,70973796
-3,37455273;0,70973796
-3,37444873;0,70973796
-3,37434473;0,66252458
-3,37424073;0,66252458
-3,37413673;0,70973796
-3,37403273;0,66252458
-3,37392873;0,70973796
-3,37382473;0,70973796
-3,37372073;0,70973796
-3,37361673;0,66252458
-3,37351273;0,66252458
-3,37340873;0,66252458
-3,37330473;0,70973796
-3,37320073;0,70973796
-3,37309673;0,70973796
-3,37299273;0,66252458
-3,37288873;0,70973796
-3,37278473;0,75710505
-3,37268073;0,70973796
-3,37257673;0,70973796
-3,37247273;0,70973796
-3,37236873;0,70973796
-3,37226473;0,66252458
-3,37216073;0,70973796
-3,37205673;0,70973796
-3,37195273;0,66252458
-3,37184873;0,66252458
-3,37174473;0,66252458
-3,37164073;0,70973796
-3,37153673;0,70973796
-3,37143273;0,70973796
-3,37132873;0,70973796
-3,37122473;0,70973796
-3,37112073;0,66252458
-3,37101673;0,70973796
-3,37091273;0,66252458
-3,37080873;0,70973796
-3,37070473;0,66252458
-3,37060073;0,66252458
-3,37049673;0,70973796
-3,37039273;0,70973796
-3,37028873;0,70973796
-3,37018473;0,70973796
-3,37008073;0,66252458
-3,36997673;0,70973796
-3,36987273;0,66252458
-3,36976873;0,70973796
-3,36966473;0,66252458
-3,36956073;0,66252458
-3,36945673;0,70973796
-3,36935273;0,66252458
-3,36924873;0,70973796
-3,36914473;0,70973796
-3,36904073;0,70973796
-3,36893673;0,70973796
-3,36883273;0,70973796
-3,36872873;0,70973796
-3,36862473;0,70973796
-3,36852073;0,70973796
-3,36841673;0,70973796
-3,36831273;0,70973796
