Zeit;Kanal A
-4,98781365;0,66252458
-4,98770965;0,66252458
-4,98760565;0,66252458
-4,98750165;0,66252458
-4,98739765;0,66252458
-4,98729365;0,66252458
-4,98718965;0,66252458
-4,98708565;0,66252458
-4,98698165;0,70973796
-4,98687765;0,66252458
-4,98677365;0,66252458
-4,98666965;0,66252458
-4,98656565;0,70973796
-4,98646165;0,66252458
-4,98635765;0,66252458
-4,98625365;0,66252458
-4,98614965;0,70973796
-4,98604565;0,66252458
-4,98594165;0,66252458
-4,98583765;0,66252458
-4,98573365;0,66252458
-4,98562965;0,66252458
-4,98552565;0,66252458
-4,98542165;0,66252458
-4,98531765;0,66252458
-4,98521365;0,66252458
-4,98510965;0,66252458
-4,98500565;0,66252458
-4,98490165;0,66252458
-4,98479765;0,66252458
-4,98469365;0,66252458
-4,98458965;0,66252458
-4,98448565;0,66252458
-4,98438165;0,66252458
-4,98427765;0,66252458
-4,98417365;0,66252458
-4,98406965;0,70973796
-4,98396565;0,66252458
-4,98386165;0,70973796
-4,98375765;0,66252458
-4,98365365;0,66252458
-4,98354965;0,66252458
-4,98344565;0,66252458
-4,98334165;0,66252458
-4,98323765;0,66252458
-4,98313365;0,61515749
-4,98302965;0,66252458
-4,98292565;0,66252458
-4,98282165;0,66252458
-4,98271765;0,66252458
-4,98261365;0,66252458
-4,98250965;0,66252458
-4,98240565;0,66252458
-4,98230165;0,66252458
-4,98219765;0,66252458
-4,98209365;0,66252458
-4,98198965;0,66252458
-4,98188565;0,66252458
-4,98178165;0,70973796
-4,98167765;0,61515749
-4,98157365;0,70973796
-4,98146965;0,66252458
-4,98136565;0,66252458
-4,98126165;0,66252458
-4,98115765;0,66252458
-4,98105365;0,61515749
-4,98094965;0,66252458
-4,98084565;0,66252458
-4,98074165;0,66252458
-4,98063765;0,66252458
-4,98053365;0,66252458
-4,98042965;0,66252458
-4,98032565;0,66252458
-4,98022165;0,66252458
-4,98011765;0,66252458
-4,98001365;0,66252458
-4,97990965;0,66252458
-4,97980565;0,66252458
-4,97970165;0,66252458
-4,97959765;0,66252458
-4,97949365;0,66252458
-4,97938965;0,70973796
-4,97928565;0,66252458
-4,97918165;0,66252458
-4,97907765;0,66252458
-4,97897365;0,66252458
-4,97886965;0,66252458
-4,97876565;0,61515749
-4,97866165;0,66252458
-4,97855765;0,66252458
-4,97845365;0,66252458
-4,97834965;0,66252458
-4,97824565;0,66252458
-4,97814165;0,66252458
-4,97803765;0,66252458
-4,97793365;0,66252458
-4,97782965;0,66252458
-4,97772565;0,66252458
-4,97762165;0,66252458
-4,97751765;0,66252458
-4,97741365;0,66252458
-4,97730965;0,66252458
-4,97720565;0,66252458
-4,97710165;0,66252458
-4,97699765;0,75710505
-4,97689365;0,70973796
-4,97678965;0,70973796
-4,97668565;0,66252458
-4,97658165;0,70973796
-4,97647765;0,66252458
-4,97637365;0,66252458
-4,97626965;0,61515749
-4,97616565;0,70973796
-4,97606165;0,66252458
-4,97595765;0,66252458
-4,97585365;0,66252458
-4,97574965;0,66252458
-4,97564565;0,66252458
-4,97554165;0,66252458
-4,97543765;0,66252458
-4,97533365;0,66252458
-4,97522965;0,66252458
-4,97512565;0,66252458
-4,97502165;0,66252458
-4,97491765;0,66252458
-4,97481365;0,70973796
-4,97470965;0,66252458
-4,97460565;0,66252458
-4,97450165;0,61515749
-4,97439765;0,66252458
-4,97429365;0,66252458
-4,97418965;0,66252458
-4,97408565;0,66252458
-4,97398165;0,66252458
-4,97387765;0,66252458
-4,97377365;0,66252458
-4,97366965;0,66252458
-4,97356565;0,66252458
-4,97346165;0,66252458
-4,97335765;0,66252458
-4,97325365;0,66252458
-4,97314965;0,66252458
-4,97304565;0,61515749
-4,97294165;0,66252458
-4,97283765;0,70973796
-4,97273365;0,66252458
-4,97262965;0,66252458
-4,97252565;0,66252458
-4,97242165;0,66252458
-4,97231765;0,66252458
-4,97221365;0,66252458
-4,97210965;0,70973796
-4,97200565;0,66252458
-4,97190165;0,66252458
-4,97179765;0,70973796
-4,97169365;0,66252458
-4,97158965;0,66252458
-4,97148565;0,66252458
-4,97138165;0,66252458
-4,97127765;0,66252458
-4,97117365;0,66252458
-4,97106965;0,66252458
-4,97096565;0,70973796
-4,97086165;0,66252458
-4,97075765;0,66252458
-4,97065365;0,66252458
-4,97054965;0,66252458
-4,97044565;0,66252458
-4,97034165;0,66252458
-4,97023765;0,66252458
-4,97013365;0,66252458
-4,97002965;0,66252458
-4,96992565;0,66252458
-4,96982165;0,66252458
-4,96971765;0,66252458
-4,96961365;0,66252458
-4,96950965;0,66252458
-4,96940565;0,66252458
-4,96930165;0,66252458
-4,96919765;0,66252458
-4,96909365;0,66252458
-4,96898965;0,66252458
-4,96888565;0,66252458
-4,96878165;0,66252458
-4,96867765;0,66252458
-4,96857365;0,66252458
-4,96846965;0,66252458
-4,96836565;0,66252458
-4,96826165;0,66252458
-4,96815765;0,66252458
-4,96805365;0,70973796
-4,96794965;0,66252458
-4,96784565;0,66252458
-4,96774165;0,66252458
-4,96763765;0,66252458
-4,96753365;0,66252458
-4,96742965;0,66252458
-4,96732565;0,66252458
-4,96722165;0,66252458
-4,96711765;0,66252458
-4,96701365;0,70973796
-4,96690965;0,66252458
-4,96680565;0,66252458
-4,96670165;0,66252458
-4,96659765;0,66252458
-4,96649365;0,66252458
-4,96638965;0,66252458
-4,96628565;0,66252458
-4,96618165;0,66252458
-4,96607765;0,66252458
-4,96597365;0,66252458
-4,96586965;0,66252458
-4,96576565;0,66252458
-4,96566165;0,66252458
-4,96555765;0,66252458
-4,96545365;0,66252458
-4,96534965;0,66252458
-4,96524565;0,66252458
-4,96514165;0,70973796
-4,96503765;0,66252458
-4,96493365;0,66252458
-4,96482965;0,66252458
-4,96472565;0,66252458
-4,96462165;0,61515749
-4,96451765;0,70973796
-4,96441365;0,66252458
-4,96430965;0,66252458
-4,96420565;0,66252458
-4,96410165;0,66252458
-4,96399765;0,66252458
-4,96389365;0,66252458
-4,96378965;0,66252458
-4,96368565;0,70973796
-4,96358165;0,61515749
-4,96347765;0,66252458
-4,96337365;0,66252458
-4,96326965;0,66252458
-4,96316565;0,66252458
-4,96306165;0,66252458
-4,96295765;0,66252458
-4,96285365;0,61515749
-4,96274965;0,66252458
-4,96264565;0,66252458
-4,96254165;0,66252458
-4,96243765;0,66252458
-4,96233365;0,61515749
-4,96222965;0,66252458
-4,96212565;0,66252458
-4,96202165;0,66252458
-4,96191765;0,66252458
-4,96181365;0,70973796
-4,96170965;0,66252458
-4,96160565;0,66252458
-4,96150165;0,61515749
-4,96139765;0,66252458
-4,96129365;0,66252458
-4,96118965;0,70973796
-4,96108565;0,61515749
-4,96098165;0,66252458
-4,96087765;0,66252458
-4,96077365;0,66252458
-4,96066965;0,66252458
-4,96056565;0,66252458
-4,96046165;0,66252458
-4,96035765;0,66252458
-4,96025365;0,66252458
-4,96014965;0,70973796
-4,96004565;0,66252458
-4,95994165;0,66252458
-4,95983765;0,52042323
-4,95973365;0,66252458
-4,95962965;0,61515749
-4,95952565;0,70973796
-4,95942165;0,66252458
-4,95931765;0,66252458
-4,95921365;0,66252458
-4,95910965;0,66252458
-4,95900565;0,66252458
-4,95890165;0,66252458
-4,95879765;0,66252458
-4,95869365;0,66252458
-4,95858965;0,66252458
-4,95848565;0,66252458
-4,95838165;0,66252458
-4,95827765;0,66252458
-4,95817365;0,66252458
-4,95806965;0,66252458
-4,95796565;0,66252458
-4,95786165;0,66252458
-4,95775765;0,66252458
-4,95765365;0,66252458
-4,95754965;0,66252458
-4,95744565;0,66252458
-4,95734165;0,61515749
-4,95723765;0,66252458
-4,95713365;0,66252458
-4,95702965;0,66252458
-4,95692565;0,66252458
-4,95682165;0,66252458
-4,95671765;0,66252458
-4,95661365;0,66252458
-4,95650965;0,66252458
-4,95640565;0,66252458
-4,95630165;0,66252458
-4,95619765;0,70973796
-4,95609365;0,66252458
-4,95598965;0,66252458
-4,95588565;0,66252458
-4,95578165;0,66252458
-4,95567765;0,66252458
-4,95557365;0,66252458
-4,95546965;0,61515749
-4,95536565;0,66252458
-4,95526165;0,66252458
-4,95515765;0,66252458
-4,95505365;0,66252458
-4,95494965;0,66252458
-4,95484565;0,66252458
-4,95474165;0,66252458
-4,95463765;0,66252458
-4,95453365;0,66252458
-4,95442965;0,66252458
-4,95432565;0,66252458
-4,95422165;0,61515749
-4,95411765;0,66252458
-4,95401365;0,66252458
-4,95390965;0,66252458
-4,95380565;0,66252458
-4,95370165;0,66252458
-4,95359765;0,66252458
-4,95349365;0,66252458
-4,95338965;0,66252458
-4,95328565;0,66252458
-4,95318165;0,66252458
-4,95307765;0,66252458
-4,95297365;0,66252458
-4,95286965;0,66252458
-4,95276565;0,61515749
-4,95266165;0,70973796
-4,95255765;0,66252458
-4,95245365;0,66252458
-4,95234965;0,66252458
-4,95224565;0,66252458
-4,95214165;0,66252458
-4,95203765;0,66252458
-4,95193365;0,66252458
-4,95182965;0,66252458
-4,95172565;0,61515749
-4,95162165;0,66252458
-4,95151765;0,66252458
-4,95141365;0,66252458
-4,95130965;0,66252458
-4,95120565;0,66252458
-4,95110165;0,66252458
-4,95099765;0,66252458
-4,95089365;0,66252458
-4,95078965;0,66252458
-4,95068565;0,66252458
-4,95058165;0,66252458
-4,95047765;0,66252458
-4,95037365;0,66252458
-4,95026965;0,61515749
-4,95016565;0,66252458
-4,95006165;0,66252458
-4,94995765;0,66252458
-4,94985365;0,66252458
-4,94974965;0,61515749
-4,94964565;0,66252458
-4,94954165;0,66252458
-4,94943765;0,66252458
-4,94933365;0,66252458
-4,94922965;0,66252458
-4,94912565;0,66252458
-4,94902165;0,61515749
-4,94891765;0,66252458
-4,94881365;0,66252458
-4,94870965;0,66252458
-4,94860565;0,66252458
-4,94850165;0,66252458
-4,94839765;0,66252458
-4,94829365;0,66252458
-4,94818965;0,66252458
-4,94808565;0,66252458
-4,94798165;0,66252458
-4,94787765;0,66252458
-4,94777365;0,66252458
-4,94766965;0,66252458
-4,94756565;0,66252458
-4,94746165;0,66252458
-4,94735765;0,66252458
-4,94725365;0,66252458
-4,94714965;0,66252458
-4,94704565;0,66252458
-4,94694165;0,66252458
-4,94683765;0,66252458
-4,94673365;0,66252458
-4,94662965;0,66252458
-4,94652565;0,66252458
-4,94642165;0,66252458
-4,94631765;0,66252458
-4,94621365;0,66252458
-4,94610965;0,66252458
-4,94600565;0,66252458
-4,94590165;0,66252458
-4,94579765;0,66252458
-4,94569365;0,66252458
-4,94558965;0,66252458
-4,94548565;0,66252458
-4,94538165;0,66252458
-4,94527765;0,66252458
-4,94517365;0,66252458
-4,94506965;0,66252458
-4,94496565;0,66252458
-4,94486165;0,66252458
-4,94475765;0,66252458
-4,94465365;0,66252458
-4,94454965;0,66252458
-4,94444565;0,66252458
-4,94434165;0,66252458
-4,94423765;0,70973796
-4,94413365;0,66252458
-4,94402965;0,66252458
-4,94392565;0,66252458
-4,94382165;0,66252458
-4,94371765;0,70973796
-4,94361365;0,66252458
-4,94350965;0,66252458
-4,94340565;0,66252458
-4,94330165;0,66252458
-4,94319765;0,66252458
-4,94309365;0,66252458
-4,94298965;0,66252458
-4,94288565;0,66252458
-4,94278165;0,66252458
-4,94267765;0,66252458
-4,94257365;0,66252458
-4,94246965;0,66252458
-4,94236565;0,66252458
-4,94226165;0,66252458
-4,94215765;0,66252458
-4,94205365;0,66252458
-4,94194965;0,66252458
-4,94184565;0,66252458
-4,94174165;0,61515749
-4,94163765;0,66252458
-4,94153365;0,66252458
-4,94142965;0,61515749
-4,94132565;0,66252458
-4,94122165;0,66252458
-4,94111765;0,61515749
-4,94101365;0,70973796
-4,94090965;0,66252458
-4,94080565;0,66252458
-4,94070165;0,66252458
-4,94059765;0,66252458
-4,94049365;0,66252458
-4,94038965;0,66252458
-4,94028565;0,66252458
-4,94018165;0,66252458
-4,94007765;0,66252458
-4,93997365;0,66252458
-4,93986965;0,66252458
-4,93976565;0,66252458
-4,93966165;0,66252458
-4,93955765;0,66252458
-4,93945365;0,66252458
-4,93934965;0,66252458
-4,93924565;0,66252458
-4,93914165;0,66252458
-4,93903765;0,66252458
-4,93893365;0,66252458
-4,93882965;0,66252458
-4,93872565;0,66252458
-4,93862165;0,66252458
-4,93851765;0,66252458
-4,93841365;0,66252458
-4,93830965;0,66252458
-4,93820565;0,66252458
-4,93810165;0,70973796
-4,93799765;0,66252458
-4,93789365;0,66252458
-4,93778965;0,66252458
-4,93768565;0,66252458
-4,93758165;0,66252458
-4,93747765;0,66252458
-4,93737365;0,66252458
-4,93726965;0,66252458
-4,93716565;0,66252458
-4,93706165;0,66252458
-4,93695765;0,66252458
-4,93685365;0,66252458
-4,93674965;0,66252458
-4,93664565;0,66252458
-4,93654165;0,66252458
-4,93643765;0,61515749
-4,93633365;0,66252458
-4,93622965;0,66252458
-4,93612565;0,66252458
-4,93602165;0,70973796
-4,93591765;0,61515749
-4,93581365;0,66252458
-4,93570965;0,66252458
-4,93560565;0,66252458
-4,93550165;0,66252458
-4,93539765;0,66252458
-4,93529365;0,66252458
-4,93518965;0,66252458
-4,93508565;0,66252458
-4,93498165;0,66252458
-4,93487765;0,66252458
-4,93477365;0,66252458
-4,93466965;0,66252458
-4,93456565;0,66252458
-4,93446165;0,66252458
-4,93435765;0,66252458
-4,93425365;0,66252458
-4,93414965;0,66252458
-4,93404565;0,66252458
-4,93394165;0,66252458
-4,93383765;0,61515749
-4,93373365;0,66252458
-4,93362965;0,66252458
-4,93352565;0,66252458
-4,93342165;0,66252458
-4,93331765;0,66252458
-4,93321365;0,61515749
-4,93310965;0,66252458
-4,93300565;0,61515749
-4,93290165;0,70973796
-4,93279765;0,66252458
-4,93269365;0,66252458
-4,93258965;0,66252458
-4,93248565;0,66252458
-4,93238165;0,66252458
-4,93227765;0,66252458
-4,93217365;0,66252458
-4,93206965;0,66252458
-4,93196565;0,66252458
-4,93186165;0,66252458
-4,93175765;0,66252458
-4,93165365;0,66252458
-4,93154965;0,66252458
-4,93144565;0,66252458
-4,93134165;0,66252458
-4,93123765;0,66252458
-4,93113365;0,61515749
-4,93102965;0,66252458
-4,93092565;0,66252458
-4,93082165;0,66252458
-4,93071765;0,66252458
-4,93061365;0,66252458
-4,93050965;0,61515749
-4,93040565;0,66252458
-4,93030165;0,66252458
-4,93019765;0,66252458
-4,93009365;0,66252458
-4,92998965;0,66252458
-4,92988565;0,61515749
-4,92978165;0,66252458
-4,92967765;0,61515749
-4,92957365;0,66252458
-4,92946965;0,66252458
-4,92936565;0,66252458
-4,92926165;0,66252458
-4,92915765;0,66252458
-4,92905365;0,66252458
-4,92894965;0,66252458
-4,92884565;0,66252458
-4,92874165;0,66252458
-4,92863765;0,66252458
-4,92853365;0,66252458
-4,92842965;0,66252458
-4,92832565;0,66252458
-4,92822165;0,66252458
-4,92811765;0,66252458
-4,92801365;0,66252458
-4,92790965;0,66252458
-4,92780565;0,66252458
-4,92770165;0,66252458
-4,92759765;0,66252458
-4,92749365;0,66252458
-4,92738965;0,61515749
-4,92728565;0,66252458
-4,92718165;0,66252458
-4,92707765;0,66252458
-4,92697365;0,66252458
-4,92686965;0,66252458
-4,92676565;0,66252458
-4,92666165;0,66252458
-4,92655765;0,61515749
-4,92645365;0,66252458
-4,92634965;0,66252458
-4,92624565;0,66252458
-4,92614165;0,66252458
-4,92603765;0,66252458
-4,92593365;0,66252458
-4,92582965;0,66252458
-4,92572565;0,66252458
-4,92562165;0,66252458
-4,92551765;0,66252458
-4,92541365;0,66252458
-4,92530965;0,66252458
-4,92520565;0,66252458
-4,92510165;0,66252458
-4,92499765;0,66252458
-4,92489365;0,66252458
-4,92478965;0,70973796
-4,92468565;0,66252458
-4,92458165;0,66252458
-4,92447765;0,61515749
-4,92437365;0,66252458
-4,92426965;0,61515749
-4,92416565;0,66252458
-4,92406165;0,66252458
-4,92395765;0,66252458
-4,92385365;0,66252458
-4,92374965;0,66252458
-4,92364565;0,66252458
-4,92354165;0,66252458
-4,92343765;0,66252458
-4,92333365;0,66252458
-4,92322965;0,61515749
-4,92312565;0,66252458
-4,92302165;0,66252458
-4,92291765;0,66252458
-4,92281365;0,66252458
-4,92270965;0,66252458
-4,92260565;0,66252458
-4,92250165;0,66252458
-4,92239765;0,66252458
-4,92229365;0,66252458
-4,92218965;0,66252458
-4,92208565;0,66252458
-4,92198165;0,66252458
-4,92187765;0,66252458
-4,92177365;0,66252458
-4,92166965;0,61515749
-4,92156565;0,66252458
-4,92146165;0,66252458
-4,92135765;0,66252458
-4,92125365;0,66252458
-4,92114965;0,66252458
-4,92104565;0,66252458
-4,92094165;0,66252458
-4,92083765;0,66252458
-4,92073365;0,66252458
-4,92062965;0,66252458
-4,92052565;0,61515749
-4,92042165;0,66252458
-4,92031765;0,66252458
-4,92021365;0,66252458
-4,92010965;0,66252458
-4,92000565;0,66252458
-4,91990165;0,66252458
-4,91979765;0,66252458
-4,91969365;0,66252458
-4,91958965;0,66252458
-4,91948565;0,66252458
-4,91938165;0,66252458
-4,91927765;0,66252458
-4,91917365;0,66252458
-4,91906965;0,61515749
-4,91896565;0,66252458
-4,91886165;0,61515749
-4,91875765;0,66252458
-4,91865365;0,66252458
-4,91854965;0,66252458
-4,91844565;0,66252458
-4,91834165;0,66252458
-4,91823765;0,66252458
-4,91813365;0,66252458
-4,91802965;0,66252458
-4,91792565;0,66252458
-4,91782165;0,66252458
-4,91771765;0,66252458
-4,91761365;0,66252458
-4,91750965;0,66252458
-4,91740565;0,61515749
-4,91730165;0,66252458
-4,91719765;0,66252458
-4,91709365;0,66252458
-4,91698965;0,66252458
-4,91688565;0,66252458
-4,91678165;0,66252458
-4,91667765;0,66252458
-4,91657365;0,66252458
-4,91646965;0,66252458
-4,91636565;0,66252458
-4,91626165;0,66252458
-4,91615765;0,61515749
-4,91605365;0,66252458
-4,91594965;0,66252458
-4,91584565;0,66252458
-4,91574165;0,66252458
-4,91563765;0,66252458
-4,91553365;0,66252458
-4,91542965;0,66252458
-4,91532565;0,66252458
-4,91522165;0,66252458
-4,91511765;0,61515749
-4,91501365;0,66252458
-4,91490965;0,66252458
-4,91480565;0,66252458
-4,91470165;0,66252458
-4,91459765;0,66252458
-4,91449365;0,66252458
-4,91438965;0,66252458
-4,91428565;0,66252458
-4,91418165;0,66252458
-4,91407765;0,66252458
-4,91397365;0,61515749
-4,91386965;0,61515749
-4,91376565;0,70973796
-4,91366165;0,66252458
-4,91355765;0,66252458
-4,91345365;0,66252458
-4,91334965;0,66252458
-4,91324565;0,66252458
-4,91314165;0,66252458
-4,91303765;0,66252458
-4,91293365;0,66252458
-4,91282965;0,66252458
-4,91272565;0,66252458
-4,91262165;0,66252458
-4,91251765;0,66252458
-4,91241365;0,66252458
-4,91230965;0,66252458
-4,91220565;0,66252458
-4,91210165;0,66252458
-4,91199765;0,66252458
-4,91189365;0,66252458
-4,91178965;0,66252458
-4,91168565;0,70973796
-4,91158165;0,66252458
-4,91147765;0,66252458
-4,91137365;0,66252458
-4,91126965;0,66252458
-4,91116565;0,66252458
-4,91106165;0,66252458
-4,91095765;0,66252458
-4,91085365;0,66252458
-4,91074965;0,66252458
-4,91064565;0,66252458
-4,91054165;0,66252458
-4,91043765;0,66252458
-4,91033365;0,61515749
-4,91022965;0,66252458
-4,91012565;0,66252458
-4,91002165;0,61515749
-4,90991765;0,61515749
-4,90981365;0,66252458
-4,90970965;0,66252458
-4,90960565;0,66252458
-4,90950165;0,66252458
-4,90939765;0,66252458
-4,90929365;0,66252458
-4,90918965;0,66252458
-4,90908565;0,66252458
-4,90898165;0,66252458
-4,90887765;0,66252458
-4,90877365;0,66252458
-4,90866965;0,66252458
-4,90856565;0,66252458
-4,90846165;0,66252458
-4,90835765;0,66252458
-4,90825365;0,66252458
-4,90814965;0,66252458
-4,90804565;0,66252458
-4,90794165;0,66252458
-4,90783765;0,61515749
-4,90773365;0,66252458
-4,90762965;0,66252458
-4,90752565;0,66252458
-4,90742165;0,66252458
-4,90731765;0,66252458
-4,90721365;0,66252458
-4,90710965;0,66252458
-4,90700565;0,66252458
-4,90690165;0,61515749
-4,90679765;0,66252458
-4,90669365;0,66252458
-4,90658965;0,66252458
-4,90648565;0,66252458
-4,90638165;0,66252458
-4,90627765;0,66252458
-4,90617365;0,66252458
-4,90606965;0,66252458
-4,90596565;0,66252458
-4,90586165;0,66252458
-4,90575765;0,66252458
-4,90565365;0,66252458
-4,90554965;0,66252458
-4,90544565;0,66252458
-4,90534165;0,66252458
-4,90523765;0,66252458
-4,90513365;0,66252458
-4,90502965;0,66252458
-4,90492565;0,66252458
-4,90482165;0,61515749
-4,90471765;0,61515749
-4,90461365;0,66252458
-4,90450965;0,66252458
-4,90440565;0,66252458
-4,90430165;0,61515749
-4,90419765;0,66252458
-4,90409365;0,66252458
-4,90398965;0,66252458
-4,90388565;0,66252458
-4,90378165;0,66252458
-4,90367765;0,66252458
-4,90357365;0,66252458
-4,90346965;0,66252458
-4,90336565;0,66252458
-4,90326165;0,66252458
-4,90315765;0,61515749
-4,90305365;0,66252458
-4,90294965;0,66252458
-4,90284565;0,66252458
-4,90274165;0,66252458
-4,90263765;0,66252458
-4,90253365;0,66252458
-4,90242965;0,66252458
-4,90232565;0,66252458
-4,90222165;0,61515749
-4,90211765;0,66252458
-4,90201365;0,66252458
-4,90190965;0,66252458
-4,90180565;0,66252458
-4,90170165;0,66252458
-4,90159765;0,66252458
-4,90149365;0,66252458
-4,90138965;0,66252458
-4,90128565;0,66252458
-4,90118165;0,61515749
-4,90107765;0,66252458
-4,90097365;0,66252458
-4,90086965;0,66252458
-4,90076565;0,66252458
-4,90066165;0,66252458
-4,90055765;0,66252458
-4,90045365;0,66252458
-4,90034965;0,66252458
-4,90024565;0,66252458
-4,90014165;0,66252458
-4,90003765;0,66252458
-4,89993365;0,66252458
-4,89982965;0,66252458
-4,89972565;0,66252458
-4,89962165;0,66252458
-4,89951765;0,61515749
-4,89941365;0,66252458
-4,89930965;0,66252458
-4,89920565;0,66252458
-4,89910165;0,66252458
-4,89899765;0,66252458
-4,89889365;0,66252458
-4,89878965;0,66252458
-4,89868565;0,66252458
-4,89858165;0,66252458
-4,89847765;0,66252458
-4,89837365;0,66252458
-4,89826965;0,66252458
-4,89816565;0,66252458
-4,89806165;0,66252458
-4,89795765;0,66252458
-4,89785365;0,66252458
-4,89774965;0,66252458
-4,89764565;0,66252458
-4,89754165;0,66252458
-4,89743765;0,66252458
-4,89733365;0,66252458
-4,89722965;0,66252458
-4,89712565;0,66252458
-4,89702165;0,66252458
-4,89691765;0,66252458
-4,89681365;0,66252458
-4,89670965;0,70973796
-4,89660565;0,66252458
-4,89650165;0,66252458
-4,89639765;0,61515749
-4,89629365;0,66252458
-4,89618965;0,66252458
-4,89608565;0,66252458
-4,89598165;0,66252458
-4,89587765;0,66252458
-4,89577365;0,66252458
-4,89566965;0,66252458
-4,89556565;0,66252458
-4,89546165;0,66252458
-4,89535765;0,66252458
-4,89525365;0,66252458
-4,89514965;0,66252458
-4,89504565;0,66252458
-4,89494165;0,66252458
-4,89483765;0,66252458
-4,89473365;0,66252458
-4,89462965;0,66252458
-4,89452565;0,66252458
-4,89442165;0,66252458
-4,89431765;0,66252458
-4,89421365;0,66252458
-4,89410965;0,66252458
-4,89400565;0,66252458
-4,89390165;0,66252458
-4,89379765;0,66252458
-4,89369365;0,66252458
-4,89358965;0,66252458
-4,89348565;0,61515749
-4,89338165;0,70973796
-4,89327765;0,66252458
-4,89317365;0,66252458
-4,89306965;0,66252458
-4,89296565;0,66252458
-4,89286165;0,66252458
-4,89275765;0,66252458
-4,89265365;0,66252458
-4,89254965;0,66252458
-4,89244565;0,61515749
-4,89234165;0,66252458
-4,89223765;0,66252458
-4,89213365;0,66252458
-4,89202965;0,66252458
-4,89192565;0,70973796
-4,89182165;0,66252458
-4,89171765;0,66252458
-4,89161365;0,66252458
-4,89150965;0,66252458
-4,89140565;0,66252458
-4,89130165;0,66252458
-4,89119765;0,66252458
-4,89109365;0,66252458
-4,89098965;0,66252458
-4,89088565;0,61515749
-4,89078165;0,61515749
-4,89067765;0,66252458
-4,89057365;0,66252458
-4,89046965;0,66252458
-4,89036565;0,66252458
-4,89026165;0,66252458
-4,89015765;0,66252458
-4,89005365;0,66252458
-4,88994965;0,61515749
-4,88984565;0,66252458
-4,88974165;0,66252458
-4,88963765;0,66252458
-4,88953365;0,66252458
-4,88942965;0,66252458
-4,88932565;0,66252458
-4,88922165;0,66252458
-4,88911765;0,66252458
-4,88901365;0,70973796
-4,88890965;0,66252458
-4,88880565;0,66252458
-4,88870165;0,66252458
-4,88859765;0,66252458
-4,88849365;0,61515749
